## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/05_FL212_i14.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/05_FL212_i14.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/05_FL212_i14.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:58:30 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
64	51	16	30	2000	76.819974	42.053655	2500000	FR	7	15	21	27	33	41	49	65	121	195	341			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
30	1
31	1
32	2
33	3
34	11
35	7393
36	14513
37	21152
38	22875
39	27116
40	38639
41	41305
42	42579
43	44775
44	47946
45	49754
46	50471
47	50864
48	49898
49	49771
50	52174
51	53513
52	52178
53	50443
54	49649
55	48958
56	47779
57	46327
58	44589
59	42888
60	42131
61	41407
62	40636
63	39440
64	38993
65	37993
66	37018
67	35474
68	34102
69	32566
70	31221
71	30411
72	29975
73	29168
74	28600
75	27897
76	27467
77	26050
78	24886
79	23499
80	22471
81	22006
82	21518
83	20885
84	20567
85	19943
86	19443
87	18605
88	17742
89	16681
90	16174
91	15732
92	15259
93	14502
94	14519
95	14283
96	13491
97	13245
98	12613
99	11969
100	11442
101	11177
102	10589
103	10375
104	10386
105	10172
106	9899
107	9418
108	8997
109	8675
110	8302
111	8020
112	7487
113	7435
114	7398
115	7063
116	7060
117	6818
118	6661
119	6297
120	5967
121	5967
122	5787
123	5470
124	5437
125	5265
126	5175
127	5016
128	4848
129	4802
130	4504
131	4264
132	4140
133	3943
134	3909
135	3848
136	3767
137	3723
138	3806
139	3576
140	3364
141	3271
142	3128
143	3030
144	2825
145	2797
146	2869
147	2876
148	2878
149	2993
150	3162
151	3541
152	3405
153	2713
154	2398
155	2294
156	2168
157	2240
158	2298
159	2264
160	2311
161	2159
162	2013
163	1864
164	1914
165	1897
166	1999
167	2128
168	2154
169	2119
170	2027
171	1972
172	1876
173	1710
174	1620
175	1673
176	1727
177	1818
178	1862
179	1844
180	1825
181	1708
182	1628
183	1505
184	1445
185	1527
186	1502
187	1499
188	1587
189	1572
190	1727
191	1594
192	1680
193	1587
194	1569
195	1456
196	1331
197	1392
198	1385
199	1449
200	1413
201	1384
202	1313
203	1366
204	1308
205	1225
206	1218
207	1227
208	1230
209	1123
210	1147
211	1121
212	1079
213	1078
214	1117
215	1033
216	965
217	935
218	923
