## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/12_FL502_i18.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/12_FL502_i18.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/12_FL502_i18.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:00:40 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
66	52	17	30	2000	82.405721	48.394511	2500000	FR	7	15	21	27	35	43	51	73	189	251	343			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
30	1
31	1
32	2
33	1
34	8
35	6569
36	12664
37	18174
38	17559
39	19934
40	31842
41	37401
42	37760
43	38277
44	41426
45	44591
46	46188
47	47038
48	45170
49	43405
50	47666
51	51531
52	52551
53	50712
54	50089
55	49215
56	50064
57	48960
58	45832
59	43506
60	42560
61	42537
62	42014
63	41226
64	40692
65	40200
66	39969
67	38653
68	36304
69	34250
70	31696
71	31096
72	30151
73	29659
74	28999
75	28340
76	27963
77	26940
78	25522
79	23714
80	22554
81	21413
82	20500
83	20245
84	19604
85	18876
86	18525
87	18091
88	17297
89	16020
90	14916
91	14081
92	13558
93	13249
94	12815
95	12507
96	12234
97	11783
98	11217
99	10538
100	10040
101	9292
102	8845
103	8403
104	8332
105	8179
106	7983
107	7646
108	7441
109	7055
110	6493
111	6287
112	5920
113	5638
114	5473
115	5233
116	5276
117	5110
118	4840
119	4769
120	4524
121	4168
122	4087
123	3826
124	3804
125	3592
126	3589
127	3460
128	3375
129	3287
130	3047
131	2963
132	2840
133	2656
134	2500
135	2577
136	2597
137	2810
138	2987
139	2768
140	2384
141	2328
142	2142
143	2001
144	1979
145	1940
146	2066
147	2356
148	3032
149	3570
150	5385
151	7801
152	7251
153	4338
154	2577
155	2260
156	2330
157	2499
158	2922
159	3362
160	3442
161	3437
162	3065
163	2752
164	2650
165	2905
166	3540
167	4352
168	5194
169	5197
170	5123
171	4952
172	4564
173	3834
174	3436
175	3385
176	3809
177	4049
178	4426
179	4590
180	4487
181	4858
182	4618
183	4290
184	3821
185	3436
186	3462
187	3543
188	3635
189	3960
190	4227
191	4368
192	4533
193	4699
194	4440
195	4031
196	3521
197	3366
198	3097
199	3120
200	3146
201	3122
202	3160
203	3224
204	3133
205	2978
206	2870
207	2775
208	2506
209	2321
210	2299
211	2214
212	2215
213	2118
214	2014
215	2078
216	2043
217	1844
