## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/05_FL479_i10.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/05_FL479_i10.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/05_FL479_i10.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:58:39 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
62	51	14	31	2000	75.866319	45.545125	2500000	FR	7	13	17	23	29	35	43	57	129	221	365			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	2
33	4
34	10
35	6397
36	13003
37	19885
38	21271
39	23678
40	33209
41	38647
42	43127
43	47064
44	51057
45	53118
46	55385
47	56678
48	56285
49	56047
50	57153
51	58514
52	58231
53	57098
54	56817
55	55219
56	55092
57	53789
58	51648
59	50660
60	48402
61	46484
62	45308
63	43164
64	41548
65	39780
66	38784
67	37761
68	36138
69	34403
70	32798
71	31424
72	29721
73	28201
74	27063
75	26331
76	25550
77	24841
78	23405
79	22313
80	21417
81	20390
82	19183
83	18336
84	17673
85	16985
86	16471
87	15696
88	14954
89	14233
90	13400
91	12957
92	12296
93	11745
94	11396
95	10957
96	10638
97	10049
98	9674
99	9272
100	8820
101	8483
102	8207
103	7839
104	7573
105	7213
106	6970
107	6788
108	6609
109	6218
110	5875
111	5710
112	5359
113	5298
114	5143
115	4973
116	4846
117	4630
118	4550
119	4350
120	4395
121	4114
122	3926
123	3713
124	3605
125	3650
126	3418
127	3440
128	3318
129	3222
130	3139
131	3062
132	2928
133	2844
134	2803
135	2687
136	2670
137	2788
138	2999
139	2867
140	2636
141	2426
142	2265
143	2154
144	2066
145	2046
146	2111
147	2321
148	2598
149	2982
150	3756
151	5153
152	4862
153	3259
154	2123
155	1945
156	1933
157	2023
158	2265
159	2406
160	2466
161	2421
162	2226
163	2051
164	1977
165	2009
166	2216
167	2532
168	2559
169	2693
170	2679
171	2495
172	2284
173	2101
174	2025
175	2065
176	2259
177	2350
178	2350
179	2364
180	2333
181	2256
182	2195
183	1925
184	1832
185	1806
186	1796
187	1857
188	2050
189	2097
190	2206
191	2181
192	2010
193	1995
194	1890
195	1810
196	1726
197	1657
198	1663
199	1731
200	1788
201	1755
202	1703
203	1700
204	1647
205	1559
206	1461
207	1450
208	1348
209	1374
210	1314
211	1356
212	1321
213	1318
214	1254
215	1184
216	1132
217	1143
218	1120
219	1082
220	1003
221	973
222	962
223	940
224	852
225	857
226	838
227	828
