## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/11_FL372_i20.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/11_FL372_i20.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/11_FL372_i20.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:00:15 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
64	45	19	32	1997	85.553576	57.72736	2500000	FR	9	17	25	33	39	47	55	101	207	275	485			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	2
33	6
34	10
35	12512
36	23626
37	33238
38	35729
39	39445
40	49473
41	51789
42	51939
43	52804
44	54590
45	54864
46	54107
47	52237
48	50734
49	49753
50	49238
51	49376
52	47138
53	44118
54	42665
55	42059
56	40449
57	38666
58	37256
59	35925
60	34271
61	32571
62	31807
63	30841
64	30399
65	29239
66	28981
67	27787
68	26385
69	25578
70	24580
71	23621
72	23121
73	21982
74	21944
75	21235
76	21077
77	20070
78	19602
79	18684
80	17986
81	17381
82	17039
83	16487
84	16135
85	15804
86	15353
87	14817
88	14230
89	13416
90	12935
91	12392
92	12228
93	11983
94	11718
95	11470
96	11269
97	10862
98	10307
99	10002
100	9688
101	9503
102	8841
103	8781
104	8605
105	8355
106	8357
107	8212
108	7770
109	7477
110	7319
111	7086
112	6949
113	6553
114	6421
115	6370
116	6372
117	6124
118	6097
119	5826
120	5446
121	5481
122	5260
123	5086
124	4995
125	4915
126	4894
127	4913
128	4732
129	4671
130	4405
131	4197
132	3978
133	3917
134	3939
135	3887
136	4074
137	4450
138	4793
139	4461
140	3934
141	3836
142	3512
143	3437
144	3241
145	3328
146	3448
147	3921
148	4702
149	5518
150	7506
151	10424
152	9566
153	6217
154	3640
155	3239
156	3376
157	3628
158	4195
159	4500
160	4451
161	4458
162	3987
163	3687
164	3457
165	3614
166	4138
167	4669
168	5077
169	5124
170	4731
171	4689
172	4180
173	3774
174	3493
175	3575
176	3887
177	4086
178	4102
179	4169
180	4155
181	3946
182	3754
183	3509
184	3360
185	3221
186	3294
187	3247
188	3479
189	3600
190	3613
191	3472
192	3617
193	3497
194	3378
195	3011
196	3048
197	2891
198	2957
199	2916
200	2905
201	2825
202	2857
203	2724
204	2772
205	2694
206	2526
207	2497
208	2381
209	2237
210	2186
211	2118
212	2053
213	2088
214	2032
215	1963
216	1925
217	1802
218	1855
219	1770
