## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/14_FL50_i23.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/14_FL50_i23.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/14_FL50_i23.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:01:15 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
65	46	19	32	2000	83.705131	56.145725	2500000	FR	9	17	23	31	39	45	55	83	169	265	501			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	1
33	10
34	19
35	11367
36	21907
37	30600
38	29478
39	31466
40	44303
41	46526
42	46202
43	46695
44	48883
45	49970
46	50947
47	50864
48	50309
49	48541
50	49798
51	49985
52	46748
53	43655
54	42608
55	42330
56	42273
57	41835
58	40286
59	39390
60	37767
61	36474
62	34635
63	32950
64	31668
65	31140
66	31386
67	30854
68	29797
69	29632
70	28141
71	27243
72	25760
73	24210
74	23849
75	23359
76	23426
77	22914
78	22387
79	21731
80	20994
81	20294
82	19485
83	18611
84	18173
85	17842
86	17243
87	17001
88	16349
89	15841
90	15498
91	14861
92	14636
93	13853
94	13651
95	13181
96	12927
97	12584
98	12030
99	11531
100	11326
101	11004
102	10570
103	10402
104	10171
105	9918
106	9637
107	9619
108	9067
109	8802
110	8593
111	8180
112	8145
113	7849
114	7659
115	7459
116	7360
117	7292
118	6976
119	6721
120	6505
121	6420
122	6239
123	6065
124	5770
125	5838
126	5674
127	5519
128	5398
129	5402
130	5277
131	4970
132	4904
133	4807
134	4674
135	4509
136	4596
137	4433
138	4371
139	4411
140	4204
141	4081
142	3970
143	3643
144	3676
145	3704
146	3624
147	3552
148	3543
149	3685
150	3782
151	4080
152	3819
153	3288
154	3102
155	3054
156	2930
157	2949
158	2911
159	2911
160	2969
161	2956
162	2833
163	2726
164	2617
165	2717
166	2770
167	2761
168	2765
169	2719
170	2581
171	2518
172	2551
173	2362
174	2413
175	2537
176	2497
177	2552
178	2505
179	2493
180	2276
181	2277
182	2223
183	2120
184	2243
185	2168
186	2167
187	2233
188	2169
189	2145
190	2082
191	2036
192	1948
193	2030
194	2022
195	1921
196	1900
197	1883
198	1949
199	1867
200	1806
201	1842
202	1751
203	1777
204	1726
205	1737
206	1684
207	1685
208	1686
209	1599
210	1598
211	1511
212	1614
213	1539
214	1507
215	1497
216	1428
217	1537
218	1408
219	1379
220	1397
221	1404
222	1296
223	1261
224	1276
225	1298
226	1170
227	1185
228	1164
229	1173
230	1150
231	1110
232	1075
233	1048
234	1063
235	1007
236	1003
237	1007
238	935
239	925
240	987
241	933
242	940
243	880
244	797
245	848
246	790
247	814
248	777
249	771
250	766
251	766
252	718
253	709
254	696
255	668
256	737
257	652
258	678
259	619
260	639
261	640
262	599
263	582
264	586
265	595
266	544
267	614
268	557
269	567
270	526
271	519
272	495
273	473
274	484
275	530
276	477
277	472
278	492
279	463
280	458
281	466
282	472
283	435
284	444
285	414
286	387
287	382
288	386
289	391
290	385
291	378
292	381
293	370
294	371
295	361
296	358
297	378
298	338
299	388
300	363
301	333
302	323
303	374
304	322
305	315
306	326
307	324
308	326
309	311
310	331
311	293
312	311
313	323
314	279
315	294
316	283
317	288
318	262
319	286
320	265
321	243
322	292
323	284
324	255
325	287
326	291
327	230
328	265
329	230
330	268
331	267
332	254
333	252
334	236
335	230
336	251
337	203
338	240
339	232
340	229
341	212
342	200
343	272
344	239
345	231
346	187
347	186
348	224
349	212
350	194
351	200
352	206
353	188
354	197
355	172
356	175
357	184
358	188
359	190
360	208
361	172
362	186
363	184
364	178
365	179
366	179
367	165
368	182
369	181
370	164
371	184
372	157
373	162
374	164
375	160
376	136
377	161
378	145
379	130
380	149
381	137
382	140
383	139
384	125
385	138
386	134
387	147
388	137
389	118
390	141
391	133
392	126
393	119
394	106
395	114
396	103
397	106
398	113
399	127
400	113
401	102
402	108
403	106
404	120
405	111
406	116
407	99
408	101
409	88
410	111
411	115
412	83
413	80
414	84
415	74
416	73
417	77
418	81
419	73
420	86
421	77
422	72
423	78
424	78
425	63
426	80
427	60
428	62
429	70
430	77
431	69
432	56
433	59
434	56
435	59
436	67
437	53
438	58
439	70
440	53
441	42
442	50
443	41
444	66
445	48
446	54
447	45
448	49
449	53
450	49
451	39
452	36
453	41
454	43
455	43
456	51
457	38
458	44
459	44
460	38
461	43
462	29
463	40
464	47
465	41
466	36
467	33
468	40
469	27
470	33
471	29
472	28
473	30
474	34
475	45
476	33
477	34
478	32
479	29
480	26
481	34
482	23
483	28
484	24
485	26
486	27
487	30
488	29
489	29
490	35
491	31
492	24
493	12
494	22
495	25
496	22
497	19
498	24
499	22
500	26
501	27
502	18
503	18
504	26
505	13
506	29
507	24
508	13
509	22
510	20
511	19
512	21
513	20
514	19
515	13
516	14
517	24
518	25
519	19
520	14
521	12
522	8
523	16
524	14
525	22
526	10
527	14
528	20
529	17
530	15
531	15
532	19
533	14
534	5
535	7
536	5
537	11
538	11
539	16
540	17
541	13
542	6
543	18
544	7
545	7
546	14
547	9
548	8
549	13
550	14
551	9
552	10
553	15
554	5
555	13
556	10
557	12
558	19
559	6
560	8
561	8
562	9
563	15
564	10
565	4
566	10
567	10
568	9
569	13
570	12
571	13
572	3
573	6
574	12
575	7
576	7
577	11
578	9
579	6
580	6
581	10
582	8
583	10
584	4
585	5
586	6
587	5
588	6
589	8
590	5
591	5
592	8
593	12
594	7
595	6
596	3
597	6
598	5
599	4
600	2
601	1
602	7
603	5
604	6
605	4
606	5
607	4
608	5
609	3
610	6
611	2
612	2
613	6
614	5
615	6
616	6
617	6
618	1
619	7
620	1
621	5
622	1
623	3
624	5
625	1
626	2
627	2
628	5
629	4
630	4
631	5
632	3
633	2
634	4
636	2
637	5
638	5
639	2
640	1
641	3
642	1
643	3
644	5
645	2
646	4
647	3
648	3
649	2
650	1
651	2
652	2
653	2
654	4
656	3
657	4
658	2
659	5
660	1
661	2
662	4
663	2
664	4
665	4
666	2
667	2
668	4
669	3
670	3
671	3
672	2
674	2
675	2
676	1
677	3
678	4
680	1
682	1
683	2
684	1
685	1
686	1
687	2
688	1
689	5
690	1
691	1
692	2
693	1
694	1
696	1
697	3
698	3
700	1
701	1
702	2
703	1
704	3
706	5
707	4
708	2
709	5
710	1
711	3
712	4
713	4
714	4
715	1
716	2
717	2
718	4
719	2
720	1
721	5
722	1
723	3
724	2
726	3
728	1
729	3
730	2
732	1
733	2
734	4
735	1
739	3
740	1
741	1
742	2
743	3
744	1
745	1
746	2
749	1
751	2
753	2
754	4
755	1
756	1
757	2
758	1
759	1
760	2
761	3
762	1
763	1
764	4
765	2
766	2
768	2
769	4
770	1
771	1
772	1
773	1
774	2
775	3
776	1
777	4
778	1
779	1
780	1
782	1
784	3
785	4
786	1
787	1
788	1
789	1
790	1
791	2
792	1
793	1
794	3
795	2
796	1
797	2
799	2
800	1
801	2
802	1
803	2
804	2
806	2
809	2
811	2
812	2
813	2
814	3
817	1
819	1
820	2
821	1
823	2
824	1
825	2
828	1
829	2
830	2
831	2
832	1
833	1
834	4
835	3
837	1
839	2
840	1
841	1
842	1
845	2
851	1
852	1
853	1
854	2
856	1
857	1
858	1
859	2
860	1
861	1
862	2
863	1
864	1
865	2
866	1
867	2
869	3
871	2
872	2
873	3
874	1
876	3
878	1
879	2
880	1
881	2
882	3
883	5
884	3
885	2
886	1
887	4
888	2
889	3
890	2
891	1
892	4
893	4
894	3
895	2
896	2
897	1
898	2
899	2
900	2
901	1
903	3
905	3
906	1
907	1
908	2
909	1
911	4
912	1
913	2
914	1
915	3
916	1
920	1
921	2
922	2
924	2
925	3
926	1
927	3
928	2
929	3
933	1
934	3
935	2
936	1
937	1
938	2
939	1
940	4
941	1
942	4
944	4
948	1
954	1
956	2
957	1
959	2
960	2
961	2
962	3
963	1
965	1
967	1
968	2
969	1
970	2
972	2
973	3
974	1
975	1
976	2
978	3
979	1
980	2
983	3
984	2
985	1
986	1
987	2
988	5
989	3
991	2
992	3
993	1
995	2
998	4
999	1

