## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/13_FL503_i19.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/13_FL503_i19.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/13_FL503_i19.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:00:57 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
66	51	20	31	2000	88.700933	56.651148	2500001	FR	9	17	25	33	41	49	59	133	229	271	389			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	3
33	4
34	12
35	11499
36	20667
37	27769
38	26842
39	29413
40	43280
41	46357
42	45974
43	45116
44	46701
45	48847
46	49803
47	48300
48	45465
49	43496
50	46585
51	50463
52	49567
53	46598
54	45265
55	44735
56	43663
57	42501
58	38891
59	36720
60	35057
61	35215
62	35323
63	34449
64	33418
65	33279
66	32656
67	31765
68	29227
69	26760
70	24886
71	24468
72	24146
73	23485
74	23069
75	22300
76	22344
77	21466
78	20310
79	18750
80	17608
81	16920
82	16405
83	16182
84	15785
85	15322
86	15030
87	14491
88	13508
89	12935
90	12153
91	11701
92	11135
93	10928
94	10449
95	10358
96	10225
97	9788
98	9479
99	8822
100	8303
101	7944
102	7713
103	7216
104	7232
105	7150
106	6813
107	6856
108	6372
109	6138
110	5733
111	5497
112	5242
113	5055
114	4969
115	4762
116	4750
117	4826
118	4516
119	4308
120	4159
121	3894
122	3806
123	3560
124	3597
125	3520
126	3328
127	3349
128	3244
129	3148
130	3071
131	2827
132	2676
133	2680
134	2738
135	2782
136	2843
137	3206
138	3682
139	3338
140	2860
141	2731
142	2527
143	2265
144	2309
145	2375
146	2692
147	3419
148	4761
149	5800
150	8428
151	11880
152	10917
153	6757
154	4023
155	3368
156	3553
157	4113
158	4853
159	5527
160	5602
161	5481
162	5045
163	4402
164	4491
165	5038
166	6026
167	7193
168	8081
169	8527
170	8289
171	7970
172	7196
173	6181
174	5740
175	5671
176	5987
177	6459
178	6763
179	7146
180	7266
181	7344
182	6992
183	6595
184	5814
185	5774
186	5582
187	5602
188	5806
189	6055
190	6171
191	6401
192	6627
193	6655
194	6455
195	5793
196	5183
197	4946
198	4836
199	4851
200	4713
201	4667
202	4632
203	4598
204	4501
205	4320
206	4069
207	4066
208	3715
209	3454
210	3398
211	3114
212	3164
213	3047
214	3022
215	2873
216	2910
217	2623
218	2474
219	2276
220	2134
221	1954
222	1890
223	1926
224	1758
225	1691
226	1646
227	1524
228	1442
229	1385
230	1241
231	1196
232	1151
233	989
234	1087
235	992
236	915
237	862
238	823
239	826
240	735
241	714
242	667
243	635
244	617
245	563
246	534
247	561
248	492
249	516
250	421
251	434
252	390
253	380
254	390
255	341
256	332
257	335
258	339
259	349
260	311
261	293
262	266
263	257
264	263
265	278
266	233
267	252
268	212
269	254
270	225
271	240
272	209
273	231
274	198
275	188
276	201
277	196
278	213
279	202
280	222
281	222
282	225
283	237
284	217
285	196
286	165
287	193
288	168
289	184
290	215
291	211
292	215
293	189
294	189
295	168
296	176
297	176
298	202
299	201
300	208
301	233
302	229
303	209
304	215
305	170
306	170
307	169
308	175
309	180
310	203
311	198
312	207
313	209
314	189
315	203
316	180
317	204
318	154
319	179
320	159
321	181
322	209
323	178
324	172
325	139
326	170
327	176
328	168
329	157
330	162
331	165
332	180
333	170
334	147
335	160
336	151
