## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/28_FL780_i11.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/28_FL780_i11.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/28_FL780_i11.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:03:44 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
63	41	21	31	2000	85.28942	54.596906	2500000	FR	11	19	27	35	43	49	59	149	213	257	361			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	1
33	8
34	16
35	27351
36	44110
37	52556
38	48229
39	50075
40	65833
41	68099
42	64643
43	57792
44	55577
45	55170
46	52376
47	48459
48	44682
49	43088
50	45386
51	47891
52	46922
53	41557
54	38122
55	37094
56	35539
57	33794
58	30814
59	28769
60	28042
61	27880
62	27959
63	26984
64	25659
65	25677
66	25190
67	23986
68	21899
69	20413
70	19337
71	19318
72	18808
73	18743
74	18543
75	18034
76	17192
77	16836
78	15772
79	14784
80	14035
81	13701
82	13513
83	13028
84	13142
85	12857
86	12659
87	12237
88	11413
89	10655
90	10004
91	9617
92	9606
93	9462
94	9434
95	9276
96	9022
97	8829
98	8397
99	7760
100	7568
101	6979
102	6875
103	6869
104	6712
105	6763
106	6713
107	6680
108	6175
109	5799
110	5396
111	5421
112	4913
113	4948
114	4987
115	4936
116	4907
117	4855
118	4797
119	4470
120	4162
121	3868
122	3910
123	3804
124	3988
125	4184
126	3945
127	3948
128	3954
129	3606
130	3566
131	3462
132	3212
133	3050
134	3385
135	3813
136	4347
137	5965
138	7844
139	6838
140	5236
141	4863
142	4239
143	3526
144	3331
145	3766
146	4404
147	6152
148	9012
149	11355
150	16478
151	23600
152	21261
153	11937
154	6331
155	5085
156	5108
157	5662
158	6775
159	7643
160	7771
161	7252
162	6643
163	5825
164	5875
165	6196
166	7152
167	8133
168	8483
169	8581
170	8052
171	7712
172	6777
173	6096
174	5658
175	6073
176	6193
177	6166
178	6198
179	6061
180	5828
181	5647
182	5404
183	5110
184	4887
185	4807
186	4710
187	4660
188	4563
189	4521
190	4491
191	4386
192	4312
193	4322
194	4183
195	3886
196	3711
197	3641
198	3483
199	3317
200	3187
201	3120
202	3032
203	3031
204	2894
205	2757
206	2661
207	2450
208	2385
209	2205
210	2187
211	2007
212	1963
213	2044
214	1891
215	1871
216	1794
217	1694
218	1597
219	1495
220	1435
221	1350
222	1395
223	1253
224	1230
225	1165
226	1083
227	1030
228	973
229	918
230	870
231	791
232	796
233	789
234	727
235	656
236	658
237	631
238	666
239	578
240	581
241	565
242	483
243	528
244	459
245	439
246	471
247	458
248	465
249	355
250	371
251	326
252	381
253	312
254	330
255	302
256	343
257	298
258	316
259	265
260	302
261	267
262	278
263	228
264	261
265	232
266	250
267	221
268	233
269	221
270	215
271	207
272	221
273	209
274	218
275	208
276	181
277	176
278	224
279	169
280	176
281	192
282	159
283	137
284	186
285	162
286	156
287	141
288	173
289	159
290	156
291	150
292	166
293	168
294	134
295	134
296	148
297	152
298	138
299	121
300	148
301	172
302	147
303	146
304	129
305	109
306	118
307	130
308	139
309	117
310	124
311	115
312	134
313	125
314	123
315	118
316	100
317	114
318	92
319	103
320	118
321	116
322	113
323	108
324	106
325	101
326	112
327	117
328	112
329	101
330	100
331	92
332	112
333	112
334	89
335	80
336	103
337	96
338	93
339	88
340	80
341	94
342	101
343	73
344	85
345	82
346	76
347	82
348	89
349	84
350	80
351	79
352	80
353	67
354	89
355	72
356	72
357	81
358	75
359	81
360	78
361	67
362	77
363	69
364	55
365	69
366	63
367	50
368	65
369	60
370	63
371	58
372	52
373	56
374	54
375	52
376	62
377	47
378	50
379	62
380	69
381	44
382	50
383	49
384	44
385	53
386	38
387	40
388	37
389	36
390	38
391	41
392	29
393	35
394	40
395	38
396	28
397	33
398	30
399	31
400	30
401	30
402	26
403	31
404	27
405	18
406	19
407	24
408	28
409	19
410	18
411	22
412	19
413	20
414	16
415	16
416	9
417	18
418	20
419	16
420	13
421	20
422	12
423	19
424	13
425	14
426	15
427	11
428	7
429	8
430	23
431	6
432	10
433	9
434	11
435	9
436	14
437	11
438	9
439	15
440	12
441	3
442	11
443	10
444	8
445	4
446	7
447	7
448	3
449	3
450	7
451	9
452	5
453	5
454	8
455	10
456	6
457	6
458	8
459	2
460	9
461	9
462	6
463	9
464	5
465	5
466	5
467	4
468	8
469	2
470	2
471	5
472	6
473	7
474	4
475	8
476	5
477	1
478	5
479	5
480	5
481	6
482	2
483	3
484	6
485	7
486	6
487	4
488	5
489	5
490	2
491	3
492	4
493	1
494	2
495	2
496	8
497	6
498	5
499	7
500	3
501	6
502	5
503	9
504	5
505	6
506	2
507	4
508	5
509	3
510	3
511	4
512	8
513	4
514	4
515	3
516	1
517	5
518	5
519	1
520	3
522	1
523	3
524	6
525	4
526	3
527	2
528	3
529	1
530	4
531	5
532	3
533	3
534	3
535	2
536	4
537	2
539	8
540	3
541	3
542	5
543	2
544	2
545	2
546	3
547	1
548	9
549	3
550	3
551	2
553	1
554	1
555	5
556	1
557	3
558	4
559	3
560	2
561	2
562	3
563	4
564	5
565	3
566	1
569	1
570	2
571	3
572	1
573	1
574	2
575	1
576	2
577	3
579	2
580	4
582	1
583	3
584	2
585	2
586	2
587	3
588	2
589	1
590	4
591	2
592	2
593	2
594	2
595	2
596	2
597	1
600	1
601	1
602	3
603	2
604	2
605	1
606	1
607	3
609	2
611	1
613	3
614	2
615	2
616	2
617	1
619	1
622	3
623	1
624	3
626	2
627	2
628	1
630	5
631	1
632	1
633	1
