## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/19_FL550_i25.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/19_FL550_i25.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/19_FL550_i25.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:02:26 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
53	46	8	32	2000	56.645767	22.910367	2500000	FR	5	7	11	15	17	21	27	31	45	65	113			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	2
33	7
34	7
35	14187
36	27912
37	38988
38	36901
39	42498
40	69222
41	76231
42	75232
43	75416
44	80009
45	85113
46	87980
47	87527
48	81115
49	76320
50	80918
51	86755
52	83705
53	78258
54	75031
55	72595
56	71632
57	68208
58	61399
59	55208
60	51407
61	50312
62	48663
63	45810
64	44303
65	41753
66	39789
67	37355
68	33871
69	30129
70	26695
71	25045
72	23589
73	22596
74	21312
75	20183
76	19194
77	17665
78	16594
79	14299
80	12776
81	11798
82	10882
83	10459
84	9841
85	9280
86	8673
87	7899
88	7272
89	6685
90	5782
91	5351
92	4783
93	4475
94	4368
95	3990
96	3630
97	3404
98	3167
99	2816
100	2710
101	2336
102	2195
103	1952
104	1859
105	1850
106	1692
107	1489
108	1424
109	1295
110	1142
111	1010
112	917
113	909
114	826
115	804
116	808
117	764
118	701
119	640
120	563
121	535
122	453
123	414
124	382
125	362
126	340
127	363
128	318
129	310
130	300
131	243
132	226
133	237
134	182
135	185
136	221
137	197
138	205
139	184
140	176
141	136
142	139
143	111
144	106
145	122
146	106
147	132
148	147
149	180
150	222
151	313
152	282
153	184
154	94
155	83
156	77
157	95
158	105
159	87
160	90
161	88
162	89
163	72
164	55
165	55
166	77
167	95
168	101
169	99
170	94
171	72
172	55
173	58
174	51
175	47
176	38
177	57
178	75
179	46
180	67
181	56
182	59
183	34
184	37
185	30
186	36
187	29
188	34
189	35
190	39
191	45
192	41
193	51
194	52
195	34
196	30
197	36
198	29
199	16
200	16
201	24
202	18
203	22
204	18
205	16
206	23
207	25
208	18
209	18
210	11
211	18
212	5
213	20
214	12
215	10
216	15
217	8
218	3
219	9
220	14
221	7
222	10
223	9
224	5
225	9
226	6
227	8
228	4
229	12
230	6
231	5
232	3
233	2
234	7
235	5
236	1
237	2
238	4
239	1
241	3
242	5
243	3
244	2
245	6
246	2
247	4
