## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/07_FL488_i12.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/07_FL488_i12.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/07_FL488_i12.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:59:13 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
70	45	23	33	1999	92.570074	60.515213	2500000	FR	11	19	29	37	47	55	67	133	225	279	477			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
33	3
34	9
35	11205
36	20135
37	25926
38	27820
39	29999
40	35727
41	39030
42	40862
43	43060
44	45468
45	46522
46	45759
47	43923
48	41600
49	41124
50	41512
51	42675
52	42736
53	41700
54	41562
55	40918
56	40108
57	37925
58	35509
59	34134
60	33400
61	33066
62	32357
63	32207
64	31834
65	31502
66	30734
67	29364
68	27821
69	26159
70	24955
71	24726
72	24182
73	24142
74	23759
75	23287
76	22731
77	22125
78	20650
79	19972
80	18896
81	17933
82	17733
83	17616
84	17365
85	17091
86	16665
87	16071
88	15404
89	14347
90	13466
91	13239
92	12797
93	12576
94	12470
95	12342
96	12033
97	11833
98	11156
99	10468
100	10065
101	9697
102	9158
103	9384
104	9027
105	9054
106	8804
107	8677
108	8172
109	7901
110	7277
111	7002
112	6774
113	6872
114	6649
115	6634
116	6526
117	6269
118	6252
119	5781
120	5694
121	5286
122	5112
123	5093
124	4853
125	4899
126	4916
127	4782
128	4558
129	4431
130	4268
131	4075
132	3938
133	3773
134	3745
135	3862
136	3925
137	4309
138	4852
139	4524
140	3885
141	3494
142	3267
143	3232
144	3051
145	3179
146	3531
147	4137
148	5387
149	6359
150	9074
151	13255
152	12123
153	7359
154	4120
155	3592
156	3570
157	4030
158	4881
159	5373
160	5464
161	5450
162	4925
163	4432
164	4178
165	4517
166	5431
167	6439
168	7296
169	7506
170	7242
171	6728
172	6178
173	5291
174	4930
175	5036
176	5394
177	5800
178	6213
179	6298
180	6131
181	5984
182	5729
183	5273
184	4807
185	4508
186	4627
187	4626
188	4997
189	5178
190	5351
191	5582
192	5551
193	5562
194	5373
195	4781
196	4496
197	4439
198	4251
199	4283
200	4322
201	4294
202	4320
203	4335
204	4094
205	4113
206	3902
207	3702
208	3435
209	3388
210	3196
211	3228
212	3125
213	3065
214	3094
215	3071
216	2896
217	2752
218	2629
219	2445
220	2364
221	2199
222	2182
223	2081
224	2064
225	2069
226	1865
227	1902
228	1629
229	1658
230	1596
231	1518
232	1447
233	1410
234	1376
235	1365
236	1241
237	1207
238	1222
239	1166
240	1093
241	1087
242	984
243	1006
244	887
245	927
246	856
247	867
248	841
249	828
250	815
251	753
252	741
253	698
254	682
255	646
256	625
257	613
258	634
259	561
260	605
261	568
262	559
263	533
264	537
265	490
266	518
267	511
268	468
269	465
270	462
271	407
272	414
273	378
274	362
275	414
276	362
277	392
278	406
279	365
280	361
281	371
282	359
283	334
284	344
285	314
286	340
287	310
288	327
289	316
290	345
291	359
292	355
293	315
294	307
295	291
296	292
297	300
298	293
299	346
300	336
301	317
302	302
303	307
304	303
305	317
