## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/06_FL487_i11.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/06_FL487_i11.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/06_FL487_i11.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:58:56 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
63	46	16	32	2000	81.657468	51.325234	2500000	FR	7	15	21	27	33	41	49	79	197	261	381			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	2
33	8
34	8
35	9747
36	18197
37	25304
38	25472
39	27741
40	37361
41	42502
42	46342
43	49208
44	52082
45	53665
46	54273
47	53696
48	52584
49	51205
50	51885
51	53598
52	53051
53	52056
54	51222
55	50605
56	49280
57	47157
58	44615
59	43416
60	41650
61	40341
62	39286
63	38023
64	37262
65	36142
66	34889
67	33387
68	31122
69	30114
70	28534
71	27759
72	26691
73	25823
74	24924
75	24209
76	23474
77	22471
78	21419
79	20232
80	19112
81	18326
82	17656
83	17148
84	16821
85	16008
86	15679
87	14978
88	14270
89	13366
90	12957
91	11963
92	11830
93	11559
94	10969
95	10880
96	10571
97	9914
98	9689
99	8927
100	8707
101	8179
102	7911
103	7685
104	7389
105	7427
106	7072
107	6974
108	6484
109	6162
110	5981
111	5782
112	5304
113	5244
114	5164
115	4986
116	4873
117	4777
118	4695
119	4265
120	4139
121	3967
122	3799
123	3804
124	3630
125	3583
126	3473
127	3404
128	3269
129	3055
130	3109
131	2918
132	2722
133	2671
134	2639
135	2820
136	2845
137	3126
138	3623
139	3205
140	2790
141	2545
142	2481
143	2193
144	2179
145	2187
146	2341
147	2825
148	3767
149	4710
150	6582
151	9969
152	8930
153	5326
154	2973
155	2558
156	2615
157	2955
158	3461
159	3910
160	3981
161	3979
162	3622
163	3187
164	3025
165	3296
166	3793
167	4531
168	5122
169	5219
170	4988
171	4815
172	4102
173	3684
174	3505
175	3552
176	3956
177	4140
178	4440
179	4268
180	4202
181	4183
182	3938
183	3662
184	3242
185	3201
186	3280
187	3404
188	3644
189	3714
190	3916
191	3912
192	3957
193	3769
194	3598
195	3313
196	3062
197	2988
198	2996
199	3004
200	2965
201	3033
202	3117
203	2938
204	2857
205	2754
206	2626
207	2480
208	2425
209	2369
210	2263
211	2138
212	2178
213	2201
214	2080
215	2071
216	1972
217	1890
218	1706
219	1719
220	1634
221	1639
222	1485
223	1405
224	1374
225	1257
226	1227
227	1214
228	1183
229	1089
230	1041
231	1002
232	981
233	900
234	919
235	872
236	838
237	841
238	823
239	760
240	728
241	726
242	678
243	599
244	601
245	583
246	560
247	511
248	558
249	492
250	492
251	469
252	455
253	422
254	419
255	385
256	391
257	401
258	372
259	376
260	387
261	348
262	311
263	314
264	297
265	307
266	280
267	267
268	269
269	260
270	225
271	273
272	258
273	247
274	223
275	234
276	209
277	222
278	229
279	224
280	233
281	216
282	221
283	172
284	206
285	188
286	176
287	184
288	176
289	196
290	183
291	203
292	205
293	194
294	180
295	190
296	167
297	171
298	179
299	208
300	173
301	166
302	183
303	155
304	167
305	175
306	141
307	131
308	164
309	138
310	171
311	151
312	167
313	163
314	171
315	142
316	152
317	148
318	125
319	166
320	160
321	135
322	133
323	142
324	130
325	121
326	124
327	124
328	116
329	116
330	123
331	110
332	123
333	134
334	113
335	93
336	106
337	106
338	104
339	88
340	96
341	114
342	103
343	103
344	102
345	86
346	86
347	97
348	96
349	92
350	90
351	86
352	76
353	83
354	97
355	84
356	87
357	73
358	69
359	75
360	88
361	95
362	73
363	66
364	70
365	72
366	50
367	49
368	68
369	53
370	59
371	61
372	46
373	50
374	52
375	53
376	55
377	49
378	56
379	55
380	51
381	51
382	53
383	57
384	48
385	40
386	44
387	28
388	51
389	36
390	32
391	45
392	38
393	46
394	36
395	40
396	30
397	36
398	22
399	33
400	30
401	31
402	24
403	31
404	32
405	34
406	18
407	20
408	21
409	21
410	27
411	17
412	29
413	23
414	19
415	22
416	25
417	14
418	15
419	24
420	21
421	13
422	16
423	12
424	17
425	15
426	14
427	9
428	12
429	8
430	12
431	17
432	10
433	19
434	10
435	12
436	15
437	8
438	15
439	13
440	11
441	10
442	8
443	8
444	12
445	7
446	6
447	9
448	10
449	11
450	9
451	10
452	5
453	8
454	7
455	7
456	5
457	5
458	5
459	8
460	9
461	3
462	2
463	6
464	7
465	7
466	2
467	5
468	6
469	6
470	5
471	5
472	9
473	6
474	3
475	4
476	3
477	4
478	6
479	8
480	2
481	4
482	4
483	7
484	6
485	8
486	7
487	3
488	7
489	8
490	4
491	3
492	2
493	2
494	4
495	4
496	3
497	5
499	1
500	5
501	1
502	1
503	7
504	5
505	1
506	3
507	5
508	1
509	5
510	4
511	3
512	3
513	5
514	2
515	3
516	4
517	2
518	2
519	1
520	5
521	3
522	5
523	4
524	3
525	2
526	5
527	3
528	1
529	2
530	4
531	5
532	4
533	4
534	6
535	4
536	1
537	2
538	7
539	1
540	3
541	5
542	2
543	1
544	3
546	7
547	3
548	4
549	4
550	1
552	1
553	4
554	3
555	4
556	4
557	3
558	3
559	1
560	2
561	3
562	3
563	1
564	1
565	1
567	3
568	3
569	4
570	2
571	2
572	1
573	2
574	2
575	2
576	2
577	1
578	2
579	3
580	1
581	1
582	1
583	1
584	4
585	2
586	1
587	3
588	1
589	1
590	2
591	2
592	2
593	2
594	1
595	2
597	1
598	1
599	4
600	1
601	2
602	2
603	4
604	4
605	3
606	3
607	2
608	4
609	1
610	2
611	2
612	3
613	2
615	3
617	1
619	6
620	1
621	2
622	1
623	2
624	1
626	1
627	3
628	1
629	2
630	2
631	2
632	2
633	1
634	3
635	3
636	2
637	1
638	3
639	1
640	4
641	1
642	4
643	4
644	3
646	2
647	4
648	2
649	3
650	5
651	1
652	1
653	1
654	2
655	2
656	2
657	2
659	5
660	3
661	1
663	5
664	1
665	4
666	2
667	1
668	1
669	3
670	1
671	3
672	2
673	1
674	4
675	1
676	1
677	5
678	1
679	5
682	1
685	3
686	1
687	2
688	2
689	5
690	3
692	1
693	1
694	3
695	2
696	1
697	2
698	2
699	1
700	2
701	2
702	4
703	1
704	6
705	4
706	4
707	1
709	2
710	4
711	1
712	1
713	3
714	1
716	3
717	3
718	2
719	2
720	1
721	5
722	4
723	3
724	3
725	3
726	2
728	5
729	3
730	2
732	1
733	2
734	2
737	2
738	3
739	1
740	2
741	1
743	3
744	3
745	2
746	2
747	1
748	4
750	2
751	2
753	1
754	2
755	2
756	3
757	1
759	1
760	1
761	1
762	4
763	1
764	2
765	3
766	1
769	3
770	1
771	2
772	3
773	2
774	2
775	3
776	2
778	4
779	3
780	2
781	1
782	3
783	1
784	5
787	5
788	2
789	3
790	2
791	6
792	2
794	7
797	2
798	1
799	3
800	1
801	2
802	4
803	1
804	2
806	2
807	2
809	5
811	1
812	1
813	2
814	3
815	1
816	3
819	1
820	2
822	2
823	1
824	4
825	4
826	2
827	2
828	2
829	2
830	3
832	1
833	2
834	1
835	2
837	1
838	1
839	1
840	1
841	3
842	2
843	1
844	3
848	2
849	2
852	5
853	3
854	1
856	1
858	3
861	3
862	1
863	1
864	1
865	1
867	2
868	3
869	2
870	2
871	2
872	2
873	1
874	2
875	2
876	3
877	4
878	5
879	2
880	4
881	3
882	2
883	4
884	6
885	3
887	3
888	5
889	3
890	2
891	1
892	3
893	2
894	1
895	2
896	1
897	3
898	7
899	1
900	1
901	2
902	2
903	3
904	2
905	4
906	1
908	1
909	4
910	1
911	1
912	1
913	3
914	6
915	3
916	1
917	4
918	3
919	4
921	3
922	1
923	2
924	1
925	2
926	1
927	2
928	3
929	1
930	2
932	1
934	3
935	2
936	2
937	1
938	2
939	3
940	1
941	1
942	2
943	1
944	3
945	2
946	4
947	1
948	2
949	2
950	1
951	2
952	4
953	3
955	5
956	1
957	2
958	1
960	1
962	1
966	1
967	4
968	2
969	8
970	2
971	3
972	1
973	1
974	3
975	1
976	2
978	4
979	3
980	1
981	1
982	1
983	4
984	2
985	1
986	1
987	2
988	1
989	1
990	1
992	1
993	2
994	1
995	5
996	2
997	2
998	4
999	2
1000	2

