## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/16_FL517_i22.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/16_FL517_i22.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/16_FL517_i22.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:01:50 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
93	41	48	32	2000	117.36662	73.444042	2500000	FR	27	49	69	85	97	111	135	173	225	281	541			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	3
33	5
34	14
35	13067
36	21033
37	25566
38	25651
39	27925
40	33290
41	35366
42	35327
43	34309
44	35132
45	35123
46	34166
47	31879
48	29256
49	28464
50	30452
51	31721
52	31912
53	29722
54	28506
55	28230
56	27591
57	26073
58	24027
59	22556
60	22184
61	22137
62	22453
63	21759
64	21306
65	21674
66	21438
67	20547
68	19146
69	17628
70	16732
71	16670
72	16566
73	16284
74	16012
75	16011
76	15965
77	15470
78	14317
79	13661
80	13089
81	12619
82	12638
83	12541
84	12272
85	12163
86	12118
87	11460
88	10793
89	10270
90	9975
91	9602
92	9407
93	9523
94	9318
95	9191
96	9066
97	8937
98	8462
99	7986
100	7606
101	7464
102	7377
103	7137
104	7047
105	7111
106	7107
107	7024
108	6555
109	6307
110	6029
111	5787
112	5628
113	5516
114	5498
115	5588
116	5499
117	5366
118	5309
119	5067
120	4889
121	4660
122	4617
123	4568
124	4525
125	4824
126	4703
127	4699
128	4711
129	4368
130	4297
131	4026
132	3862
133	3941
134	4107
135	4785
136	5160
137	6679
138	8551
139	7640
140	5951
141	5655
142	4944
143	4331
144	4302
145	5066
146	5980
147	7909
148	11728
149	14742
150	20667
151	28934
152	25463
153	14661
154	8568
155	7502
156	8040
157	9111
158	11051
159	12281
160	12518
161	12291
162	11089
163	9972
164	9921
165	10789
166	12747
167	14541
168	15757
169	16089
170	15540
171	14662
172	13496
173	11969
174	11516
175	11858
176	12135
177	12481
178	12701
179	12702
180	12687
181	12607
182	12215
183	11532
184	10971
185	10564
186	10457
187	10372
188	10305
189	10565
190	10421
191	10427
192	10481
193	10570
194	10103
195	9540
196	8764
197	8711
198	8307
199	8166
200	8065
201	7925
202	7700
203	7783
204	7558
205	7302
206	6796
207	6530
208	6436
209	6034
210	5772
211	5639
212	5632
213	5476
214	5208
215	5066
216	4888
217	4476
218	4359
219	4076
220	3935
221	3759
222	3623
223	3573
224	3458
225	3203
226	3041
227	2939
228	2835
229	2702
230	2526
231	2428
232	2374
233	2265
234	2139
235	2135
236	2028
237	1928
238	1823
239	1779
240	1702
241	1643
242	1485
243	1510
244	1486
245	1389
246	1336
247	1272
248	1237
249	1218
250	1215
251	1142
252	1108
253	1087
254	1060
255	1022
256	949
257	961
258	938
259	849
260	855
261	842
262	843
263	788
264	767
265	832
266	799
267	725
268	736
269	775
270	754
271	706
272	671
273	723
274	695
275	679
276	666
277	649
278	620
279	667
280	638
281	683
282	682
283	632
284	579
285	548
286	573
287	582
288	605
289	647
290	663
291	632
292	638
293	587
294	593
295	560
296	615
297	566
298	574
299	619
300	594
301	632
302	637
303	621
304	585
305	612
306	538
307	604
308	619
309	621
310	593
311	653
312	615
313	639
314	600
315	594
316	608
317	595
318	596
319	618
320	578
321	593
322	595
323	598
324	584
325	576
326	508
327	573
328	553
329	585
330	558
331	599
332	552
333	555
334	561
335	539
336	539
337	559
338	521
339	526
340	545
341	515
342	516
343	528
344	518
345	517
346	484
347	507
348	472
349	524
350	506
351	480
352	494
353	533
354	487
355	486
356	495
357	447
358	470
359	510
360	471
361	479
362	486
363	484
364	479
365	440
366	442
367	423
368	456
369	420
370	426
371	419
372	412
373	407
374	413
375	396
376	409
377	416
378	440
379	378
380	356
381	384
382	342
383	376
384	358
385	351
386	346
387	343
388	305
389	333
390	315
391	299
392	300
393	308
394	283
395	265
396	243
397	262
398	252
399	232
400	232
401	222
402	238
403	223
404	217
405	209
406	215
407	245
408	176
409	184
410	181
411	192
412	150
413	173
414	161
415	151
416	137
417	166
418	143
419	132
420	157
421	130
422	118
423	120
424	100
425	100
426	120
427	117
428	88
429	100
430	101
431	97
432	81
433	77
434	81
435	79
436	83
437	77
438	87
439	62
440	85
441	65
442	67
443	64
444	76
445	76
446	70
447	55
448	62
449	62
450	73
451	53
452	57
453	69
454	52
455	51
456	50
457	58
458	50
459	55
460	47
461	43
462	60
463	48
464	46
465	50
466	61
467	50
468	40
469	47
470	60
471	44
472	46
473	42
474	40
475	49
476	39
477	39
478	38
479	34
480	34
481	29
482	39
483	26
484	29
485	44
486	39
487	41
488	31
489	30
490	26
491	45
492	35
493	25
494	21
495	37
496	36
497	22
498	32
499	26
500	23
501	26
502	21
503	30
504	21
505	31
506	21
507	28
508	23
509	30
510	24
511	30
512	25
513	29
514	24
515	19
516	22
517	29
518	16
519	19
520	33
521	20
522	24
523	18
524	19
525	22
526	16
527	11
528	19
529	22
530	19
531	18
532	12
533	21
534	17
535	19
536	19
537	17
538	16
539	20
540	14
541	16
542	20
543	13
544	12
545	16
546	17
547	12
548	12
549	14
550	9
551	11
552	17
553	15
554	15
555	8
556	8
557	14
558	12
559	13
560	13
561	11
562	9
563	13
564	18
565	11
566	4
567	7
568	14
569	11
570	9
571	6
572	11
573	7
574	18
575	7
576	7
577	12
578	7
579	4
580	5
581	7
582	8
583	4
584	10
585	5
586	7
587	3
588	1
589	3
590	6
591	6
592	1
593	5
594	6
595	2
596	7
597	3
598	5
599	7
600	5
602	5
603	2
604	4
605	1
606	8
607	5
608	4
609	4
610	2
611	4
612	2
613	3
615	4
616	1
617	8
618	4
619	1
620	4
621	2
622	2
623	9
624	3
625	1
626	2
627	5
628	6
629	8
630	1
631	2
632	3
633	2
634	2
635	3
636	3
637	1
638	3
639	1
641	3
642	3
643	2
644	7
645	4
646	7
647	2
648	3
649	1
650	4
651	4
652	2
653	1
655	1
656	3
657	2
658	1
659	1
661	1
662	1
663	2
664	1
665	1
666	4
667	3
668	1
669	1
670	2
672	5
673	2
674	2
675	2
677	2
678	3
680	2
682	1
683	2
684	1
686	2
687	3
688	1
689	2
690	1
691	1
693	1
695	2
696	2
698	1
699	4
700	1
701	1
702	3
703	5
704	3
705	1
706	2
707	3
708	3
711	3
712	1
713	1
714	2
715	2
716	1
719	2
720	1
721	2
722	2
723	1
724	2
725	2
727	1
728	1
729	1
730	1
731	2
732	4
733	2
735	3
736	3
737	1
739	1
740	3
741	5
743	2
744	2
745	1
746	3
748	1
749	1
750	1
752	4
753	3
754	5
755	3
757	2
759	1
760	2
761	3
762	1
764	2
768	2
769	1
770	3
771	1
772	2
773	1
775	1
776	1
777	2
780	1
781	2
784	2
786	1
787	3
788	1
789	3
790	1
791	4
792	3
793	1
796	1
798	3
799	3
802	1
803	2
804	2
806	1
807	1
808	2
809	1
810	2
811	2
812	2
813	2
814	3
815	1
818	2
819	4
820	2
822	1
823	2
824	1
825	2
826	2
827	4
828	2
829	2
830	1
831	1
832	3
833	2
834	2
835	4
837	3
838	3
839	1
840	2
841	4
843	2
844	1
845	1
846	3
847	2
849	1
850	3
851	4
852	1
853	4
854	2
857	3
858	3
859	2
860	2
862	2
863	1
864	1
865	1
866	1
867	3
868	3
870	2
871	5
873	3
874	3
877	1
878	2
879	2
880	1
881	1
882	1
884	1
885	2
886	2
889	2
891	5
892	1
893	1
894	5
895	1
896	2
898	1
899	1
900	3
901	1
902	1
903	2
904	2
906	1
907	1
909	1
911	2
912	2
914	1
916	1
919	1
920	1
921	1
923	1
924	2
925	1
926	1
927	3
