## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/10_FL354_i19.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/10_FL354_i19.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/10_FL354_i19.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:59:57 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
61	45	17	31	1999	83.151745	57.390142	2500000	FR	9	15	21	29	35	41	49	97	219	279	467			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	6
33	4
34	11
35	11971
36	22130
37	30993
38	34228
39	39381
40	55019
41	60160
42	60804
43	60602
44	62324
45	63119
46	62144
47	59375
48	56231
49	54507
50	55838
51	56621
52	53773
53	50094
54	47394
55	46058
56	43894
57	41989
58	39103
59	37269
60	35708
61	34417
62	33650
63	32517
64	31125
65	29929
66	29197
67	27670
68	25861
69	24621
70	22924
71	22188
72	21620
73	21069
74	20238
75	19845
76	19304
77	18415
78	17380
79	16365
80	15781
81	15077
82	14383
83	14152
84	13791
85	13454
86	12834
87	12532
88	11814
89	11325
90	10402
91	10542
92	9707
93	9634
94	9162
95	8920
96	8853
97	8477
98	7930
99	7755
100	7359
101	7143
102	6871
103	6560
104	6487
105	6381
106	6241
107	6083
108	5895
109	5536
110	5342
111	5010
112	4897
113	4608
114	4596
115	4554
116	4389
117	4413
118	4447
119	4273
120	3999
121	3947
122	3672
123	3503
124	3374
125	3481
126	3410
127	3380
128	3407
129	3225
130	3101
131	3056
132	2865
133	2673
134	2730
135	2657
136	2891
137	3403
138	3820
139	3523
140	3008
141	2796
142	2566
143	2320
144	2263
145	2291
146	2642
147	3214
148	4332
149	5288
150	8232
151	12050
152	11348
153	6494
154	3422
155	2860
156	2849
157	3206
158	3977
159	4480
160	4715
161	4479
162	4086
163	3587
164	3260
165	3589
166	4217
167	5117
168	5766
169	6085
170	5859
171	5588
172	4838
173	4231
174	3793
175	3855
176	4050
177	4455
178	4885
179	4856
180	4940
181	4852
182	4613
183	4134
184	3798
185	3528
186	3552
187	3789
188	3919
189	4183
190	4369
191	4395
192	4493
193	4250
194	4134
195	3755
196	3445
197	3442
198	3234
199	3336
200	3264
201	3301
202	3336
203	3198
204	3204
205	3045
206	2960
207	2722
208	2674
209	2625
210	2415
211	2412
212	2342
213	2258
214	2272
215	2196
216	2014
217	2078
218	1894
