## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/04_FL412_i9.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/04_FL412_i9.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/04_FL412_i9.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:58:22 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
65	52	17	32	1999	79.775068	46.365207	2500000	FR	7	15	21	29	35	43	51	73	145	223	361			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	3
33	4
34	9
35	7566
36	14849
37	21175
38	24262
39	28819
40	37595
41	41625
42	42795
43	43051
44	45778
45	47698
46	48951
47	48905
48	47491
49	47480
50	50437
51	53215
52	53523
53	49418
54	47690
55	46898
56	46453
57	44995
58	42536
59	40476
60	39677
61	39853
62	39846
63	38137
64	37583
65	36943
66	36300
67	34193
68	32529
69	30892
70	29233
71	28669
72	28448
73	27776
74	27317
75	26979
76	26218
77	25381
78	23907
79	22894
80	21774
81	20954
82	20322
83	20128
84	19679
85	19273
86	18852
87	18231
88	17352
89	16399
90	15431
91	15115
92	14870
93	14409
94	14273
95	14146
96	13553
97	13110
98	12399
99	11826
100	11356
101	10938
102	10618
103	10320
104	10032
105	9929
106	9686
107	9493
108	9072
109	8646
110	8227
111	8080
112	7543
113	7513
114	7451
115	7390
116	7137
117	6868
118	6758
119	6570
120	6172
121	5827
122	5640
123	5610
124	5375
125	5333
126	5183
127	5119
128	4907
129	4818
130	4572
131	4473
132	4296
133	4109
134	4142
135	4182
136	4206
137	4058
138	4233
139	4013
140	3731
141	3706
142	3339
143	3249
144	3094
145	3141
146	3192
147	3495
148	3481
149	3970
150	4614
151	5603
152	5169
153	3757
154	2829
155	2760
156	2684
157	2787
158	3007
159	3092
160	3044
161	2950
162	2738
163	2665
164	2435
165	2528
166	2666
167	2939
168	3217
169	3067
170	3065
171	3028
172	2723
173	2465
174	2299
175	2189
176	2332
177	2430
178	2426
179	2399
180	2433
181	2489
182	2404
183	2274
184	1998
185	1954
186	1859
187	1973
188	2036
189	2070
190	2133
191	2086
192	2197
193	2318
194	2235
195	2076
196	1847
197	1874
198	1736
199	1704
200	1768
201	1713
202	1709
203	1786
204	1775
205	1771
206	1733
207	1670
208	1517
209	1527
210	1380
211	1429
212	1347
213	1361
214	1381
215	1381
216	1379
217	1282
218	1235
219	1153
220	1056
221	1027
222	1041
223	995
224	1000
225	993
226	966
227	984
228	893
229	887
230	785
231	782
232	774
233	726
234	725
235	724
236	712
237	637
238	687
239	632
240	617
241	569
242	503
243	526
244	510
245	502
246	544
247	460
248	462
249	453
250	444
251	459
252	401
253	422
254	388
255	398
256	381
257	355
258	360
259	360
260	359
261	324
262	322
263	325
264	318
265	286
266	286
267	313
268	263
269	283
270	243
271	260
272	227
273	257
274	221
275	211
276	216
277	234
278	194
279	214
280	208
281	208
282	215
283	202
284	184
285	171
286	159
287	172
288	165
289	181
290	181
291	175
292	167
293	160
294	170
295	148
296	127
297	125
298	131
299	149
300	148
301	156
302	130
303	118
304	130
305	119
306	120
307	130
308	129
309	114
310	115
311	128
312	99
313	111
314	108
315	105
316	91
317	115
318	106
319	108
320	95
321	101
322	107
323	101
324	91
325	91
326	86
327	69
328	75
329	87
330	89
331	76
332	68
333	95
334	64
335	80
336	61
337	83
338	67
339	76
340	73
341	55
342	62
343	65
344	62
345	66
346	59
347	41
348	57
349	43
350	65
351	40
352	46
353	55
354	45
355	45
356	34
357	42
358	48
359	51
360	33
361	40
362	40
363	36
364	41
365	40
366	41
367	31
368	28
369	38
370	30
371	39
372	34
373	29
374	21
375	35
376	32
377	15
378	35
379	32
380	24
381	34
382	27
383	35
384	20
385	23
386	20
387	16
388	16
389	32
390	20
391	22
392	22
393	13
394	14
395	19
396	20
397	12
398	18
399	19
400	12
401	14
402	16
403	17
404	18
405	10
406	14
407	12
408	6
409	19
410	7
411	15
412	21
413	14
414	11
415	11
416	15
417	12
418	12
419	17
420	10
421	17
422	9
423	16
424	12
425	7
426	5
427	11
428	9
429	8
430	10
431	10
432	10
433	3
434	11
435	7
436	9
437	7
438	10
439	11
440	7
441	9
442	1
443	8
444	9
445	4
446	5
447	4
448	11
449	14
450	6
