## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/29_FL805_i12.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/29_FL805_i12.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/29_FL805_i12.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:03:53 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
59	41	18	32	1999	83.554914	53.926932	2500000	FR	9	17	25	33	37	43	65	175	219	253	333			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	3
33	7
34	25
35	34161
36	53761
37	62672
38	59958
39	63690
40	79775
41	80842
42	74441
43	63977
44	60295
45	58990
46	55409
47	51038
48	46474
49	44504
50	47832
51	50479
52	48357
53	41521
54	36884
55	35205
56	33688
57	31205
58	28388
59	26347
60	25651
61	25624
62	25160
63	24266
64	23102
65	21934
66	21507
67	20444
68	18914
69	17298
70	16521
71	16170
72	16088
73	15381
74	15089
75	14688
76	14138
77	13541
78	12520
79	11663
80	11106
81	10652
82	10799
83	10642
84	10306
85	10128
86	9679
87	9125
88	8742
89	8080
90	7677
91	7396
92	7325
93	7269
94	7213
95	6924
96	6799
97	6516
98	6096
99	5800
100	5643
101	5161
102	4978
103	5016
104	5025
105	4910
106	5084
107	5010
108	4616
109	4338
110	3882
111	3908
112	3730
113	3723
114	3686
115	3729
116	3623
117	3553
118	3577
119	3318
120	3071
121	2930
122	2822
123	2768
124	3088
125	3253
126	3283
127	3191
128	3202
129	2981
130	2707
131	2626
132	2546
133	2376
134	2922
135	3936
136	4644
137	7103
138	9994
139	8177
140	5607
141	5065
142	4381
143	3418
144	3398
145	4336
146	5461
147	8066
148	12540
149	15960
150	22489
151	32025
152	27962
153	14960
154	7613
155	6228
156	6352
157	7162
158	8655
159	10039
160	9895
161	9156
162	7958
163	6960
164	6485
165	7245
166	8303
167	9679
168	10502
169	10486
170	9981
171	9307
172	7972
173	6810
174	6190
175	6111
176	6277
177	6287
178	6467
179	6301
180	6450
181	6235
182	5934
183	5359
184	4838
185	4669
186	4510
187	4335
188	4341
189	4403
190	4390
191	4327
192	4335
193	4138
194	3930
195	3664
196	3353
197	3199
198	3038
199	2870
200	2903
201	2866
202	2722
203	2531
204	2553
205	2337
206	2291
207	2071
208	2081
209	1909
210	1786
211	1656
212	1620
213	1605
214	1548
215	1502
216	1402
217	1295
218	1218
219	1150
