## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/20_FL593_i26.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/20_FL593_i26.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/20_FL593_i26.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:02:34 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
52	41	9	31	2000	57.331042	22.152988	2500000	FR	5	7	11	15	19	23	29	35	57	81	163			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	5
33	10
34	16
35	22867
36	39868
37	51667
38	52206
39	60494
40	84335
41	93639
42	89464
43	80986
44	80012
45	81096
46	79249
47	74167
48	68932
49	67811
50	74914
51	82543
52	82235
53	71426
54	63401
55	61254
56	58747
57	53953
58	47835
59	44859
60	43012
61	43580
62	43239
63	40916
64	38706
65	36627
66	35457
67	32864
68	29391
69	26937
70	24212
71	24249
72	23570
73	22621
74	21354
75	20626
76	19642
77	18269
78	16291
79	14865
80	13633
81	13384
82	12775
83	12526
84	11875
85	11184
86	10551
87	9873
88	8944
89	7920
90	7154
91	6731
92	6424
93	6290
94	6215
95	5961
96	5561
97	5086
98	4698
99	4284
100	3803
101	3725
102	3501
103	3335
104	3242
105	3192
106	3038
107	2748
108	2571
109	2364
110	2124
111	1836
112	1755
113	1809
114	1699
115	1652
116	1525
117	1505
118	1476
119	1323
120	1178
121	1084
122	961
123	970
124	879
125	967
126	850
127	849
128	758
129	753
130	600
131	630
132	589
133	550
134	536
135	559
136	558
137	668
138	706
139	639
140	546
141	463
142	436
143	340
144	311
145	303
146	366
147	385
148	491
149	597
150	925
151	1235
152	1054
153	595
154	362
155	251
156	302
157	322
158	332
159	357
160	376
161	332
162	286
163	273
164	248
165	281
166	276
167	313
168	345
169	286
170	284
171	297
172	246
173	210
174	230
175	214
176	213
177	198
178	187
179	177
180	168
181	214
182	177
183	137
184	138
185	127
186	156
187	120
188	116
189	116
190	117
191	106
192	112
193	101
194	94
195	103
196	99
197	82
198	74
199	80
200	75
201	66
202	56
203	63
204	56
205	63
206	35
207	50
208	54
209	38
210	33
211	47
212	30
213	42
214	27
215	32
216	26
217	38
218	18
219	24
220	26
221	23
222	22
223	17
224	21
225	11
226	15
227	11
228	19
229	14
230	17
231	11
232	18
233	6
234	4
235	7
236	18
237	13
238	12
239	8
240	7
241	5
242	13
243	9
244	7
245	12
246	4
247	9
248	6
249	4
250	5
251	7
252	7
253	6
254	3
255	8
256	5
257	2
258	4
259	5
260	3
261	4
262	3
263	2
264	2
265	1
266	4
267	2
268	2
269	5
270	6
271	3
272	7
273	1
274	5
275	2
276	2
277	3
278	2
279	2
281	1
282	1
283	3
284	1
285	2
286	1
287	1
288	1
289	1
290	2
291	2
292	2
293	1
295	3
296	2
297	1
298	1
299	4
300	1
301	4
302	1
303	3
304	2
305	2
306	1
307	1
308	1
309	3
310	1
311	2
312	2
313	2
315	1
317	1
318	2
