## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/25_FL768_i3.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/25_FL768_i3.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/25_FL768_i3.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:03:18 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
86	41	44	31	1999	108.481488	64.767375	2499999	FR	25	47	65	79	89	101	133	167	211	249	425			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	2
33	8
34	8
35	18001
36	29038
37	34883
38	34130
39	36909
40	46311
41	47562
42	45620
43	42756
44	41982
45	41129
46	39215
47	35984
48	33259
49	32210
50	33761
51	34457
52	33823
53	30426
54	28573
55	28040
56	26704
57	25457
58	23349
59	21908
60	21024
61	21189
62	20959
63	20210
64	19803
65	19496
66	19184
67	18300
68	16946
69	15882
70	15108
71	14944
72	14955
73	14880
74	14508
75	14315
76	13961
77	13505
78	12639
79	11771
80	11475
81	11018
82	11048
83	11033
84	10921
85	10654
86	10514
87	10131
88	9457
89	9026
90	8560
91	8049
92	7974
93	8098
94	8368
95	8120
96	7887
97	7576
98	7387
99	6874
100	6498
101	6163
102	6085
103	6043
104	6187
105	6212
106	6060
107	6054
108	5937
109	5472
110	5104
111	4941
112	4742
113	4724
114	4606
115	4663
116	4716
117	4811
118	4561
119	4381
120	3903
121	3816
122	3758
123	3680
124	4152
125	4397
126	4175
127	4306
128	4450
129	4046
130	3854
131	3746
132	3490
133	3349
134	4040
135	5070
136	6171
137	9211
138	13028
139	10965
140	7646
141	6939
142	5865
143	4555
144	4348
145	5834
146	7217
147	10786
148	17037
149	21657
150	31647
151	46067
152	41034
153	21750
154	10957
155	8689
156	9220
157	10675
158	13080
159	14897
160	15015
161	14253
162	12687
163	10833
164	10597
165	11533
166	13288
167	15741
168	17084
169	16947
170	16238
171	15211
172	13533
173	11704
174	10770
175	11176
176	11192
177	11491
178	11757
179	11794
180	11857
181	11379
182	10937
183	9982
184	9400
185	9178
186	9080
187	8894
188	8886
189	9010
190	8960
191	8958
192	8948
193	8843
194	8379
195	7878
196	7301
197	7109
198	6821
199	6748
200	6440
201	6388
202	6295
203	6064
204	5857
205	5676
206	5453
207	5116
208	4921
209	4562
210	4419
211	4159
212	3995
213	3935
214	3847
215	3595
216	3454
217	3309
218	3055
219	2887
220	2745
221	2644
222	2524
223	2397
224	2316
225	2091
