## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/16_FL238_i1.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/16_FL238_i1.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/16_FL238_i1.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:01:42 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
67	51	19	32	2000	83.117464	49.284917	2500000	FR	9	17	25	31	39	47	55	81	167	245	389			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	1
33	1
34	4
35	7873
36	15018
37	21575
38	24236
39	28834
40	40055
41	44575
42	45530
43	43817
44	44795
45	46557
46	46493
47	45422
48	44306
49	44828
50	48682
51	52768
52	52078
53	46283
54	43665
55	42785
56	42102
57	40068
58	38018
59	37542
60	36945
61	37339
62	37513
63	35924
64	34973
65	34154
66	33408
67	32030
68	30301
69	29391
70	28104
71	28159
72	27695
73	27270
74	26728
75	25834
76	25185
77	24204
78	22969
79	22163
80	21196
81	20854
82	20812
83	20445
84	20046
85	19400
86	18725
87	17991
88	17097
89	15995
90	15289
91	15199
92	14994
93	14728
94	14369
95	14233
96	13766
97	13086
98	12407
99	11791
100	11363
101	11009
102	10626
103	10768
104	10522
105	10777
106	10272
107	9897
108	9539
109	8968
110	8625
111	8315
112	8108
113	8042
114	8021
115	7803
116	7582
117	7564
118	7351
119	6970
120	6519
121	6407
122	6198
123	5986
124	6036
125	5835
126	5692
127	5787
128	5450
129	5405
130	5103
131	4783
132	4698
133	4459
134	4423
135	4573
136	4559
137	4813
138	4994
139	4586
140	4294
141	4125
142	3956
143	3556
144	3591
145	3514
146	3544
147	3686
148	3999
149	4382
150	4976
151	5624
152	5178
153	3887
154	3142
155	2997
156	3175
157	3113
158	3297
159	3433
160	3428
161	3365
162	3130
163	3136
164	2987
165	3156
166	3342
167	3435
168	3548
169	3469
170	3336
171	3182
172	2975
173	2880
174	2894
175	3258
176	3341
177	3254
178	3181
179	3007
180	2866
181	2719
182	2646
183	2607
184	2675
185	2678
186	2574
187	2580
188	2720
189	2572
190	2610
191	2406
192	2400
193	2443
194	2364
195	2434
196	2407
197	2301
198	2278
199	2214
200	2183
201	2164
202	2112
203	2107
204	2129
205	2087
206	1956
207	2027
208	1892
209	1807
210	1814
211	1694
212	1610
213	1773
214	1759
215	1679
216	1667
217	1637
218	1568
219	1458
220	1425
221	1406
222	1376
223	1369
224	1315
225	1352
226	1287
227	1247
228	1195
229	1115
230	1134
231	1112
232	1037
233	1018
234	1011
235	1015
236	946
237	922
238	864
239	834
240	832
241	856
242	786
243	741
244	748
245	730
246	641
247	672
248	667
249	641
250	684
251	635
252	597
253	570
254	549
255	556
256	529
257	506
258	507
259	542
260	466
261	504
262	466
263	471
264	451
265	408
266	433
267	398
268	375
269	447
270	382
271	387
272	350
273	350
274	327
275	331
276	353
277	332
278	368
279	319
280	300
281	340
282	271
283	319
284	289
285	280
286	295
287	267
288	270
289	239
290	249
291	254
292	249
293	254
294	219
295	209
296	225
297	216
298	203
299	210
300	206
301	187
302	197
303	197
304	182
305	176
306	204
307	174
308	191
309	204
310	208
311	160
312	173
313	177
314	183
315	174
316	156
317	157
318	147
319	154
320	152
321	136
322	172
323	138
324	167
325	121
326	144
327	131
328	137
329	129
330	138
331	142
332	137
333	122
334	121
335	117
336	115
337	121
338	116
339	101
340	99
341	110
342	105
343	101
344	112
345	82
346	104
347	84
348	103
349	93
350	99
351	84
352	88
353	92
354	69
355	89
356	84
357	56
358	80
359	63
360	73
361	72
362	74
363	57
364	63
365	70
366	62
367	61
368	61
369	59
370	63
371	61
372	50
373	44
374	60
375	63
376	42
377	44
378	62
379	50
380	53
381	35
382	50
383	46
384	38
385	41
386	43
387	42
388	39
389	45
390	54
391	24
392	47
393	33
394	39
395	35
396	33
397	25
398	23
399	37
400	26
401	40
402	38
403	22
404	29
405	34
406	24
407	28
408	27
409	27
410	23
411	30
412	21
413	18
414	18
415	20
416	25
417	18
418	14
419	17
420	13
421	18
422	12
423	20
424	19
425	19
426	20
427	18
428	7
429	11
430	11
431	7
432	11
433	9
434	16
435	10
436	12
437	14
438	11
439	12
440	14
441	10
442	5
443	15
444	5
445	2
446	7
447	7
448	10
449	8
450	9
451	3
452	9
453	7
454	10
455	3
456	9
457	8
458	5
459	6
460	6
461	3
462	6
463	6
464	5
465	5
466	5
467	1
468	5
469	2
470	10
471	3
472	4
473	4
474	2
475	2
476	2
477	9
478	9
479	4
480	6
481	7
482	5
483	5
484	4
485	2
486	5
487	3
488	6
489	2
490	6
491	7
492	2
493	5
494	3
495	3
496	7
497	5
498	3
499	2
500	2
501	1
502	2
503	1
504	3
506	2
507	2
508	3
509	3
510	2
511	2
512	5
513	1
514	1
515	3
516	3
517	4
518	1
519	6
520	2
521	4
522	1
523	2
524	3
525	2
526	4
527	3
528	3
529	1
530	2
531	1
532	2
533	5
534	1
535	2
536	1
539	2
540	1
541	1
542	1
543	1
544	1
545	1
549	3
552	1
553	2
554	1
555	1
558	2
559	3
560	2
562	1
563	4
564	2
567	1
568	1
569	3
571	1
573	2
577	2
579	2
580	1
581	1
582	2
583	3
584	1
585	1
586	1
587	2
588	1
589	3
593	2
594	1
595	1
596	2
598	1
599	2
601	2
603	1
604	2
605	1
606	1
607	1
608	2
609	1
610	2
613	2
615	2
617	2
619	2
621	1
622	1
625	1
626	1
627	1
628	2
630	1
631	1
633	1
634	1
635	1
636	2
637	1
639	1
640	2
641	1
643	1
644	1
646	1
647	1
649	3
650	1
651	2
652	1
653	2
654	2
655	2
659	3
661	3
664	1
665	1
668	1
669	1
670	2
671	1
673	1
674	2
675	3
676	2
677	3
681	2
689	1
690	2
692	2
694	1
696	1
697	1
698	1
699	1
700	1
702	1
705	1
707	2
708	1
709	2
710	4
711	2
712	3
714	2
716	1
718	2
719	2
720	2
721	2
726	2
727	3
728	2
730	1
731	1
734	1
735	1
737	1
740	1
741	1
742	1
743	3
744	1
747	2
749	1
750	1
751	1
753	1
754	2
756	2
758	1
759	1
762	2
763	2
766	2
769	2
771	1
773	1
775	2
778	2
779	1
780	1
781	1
785	2
786	1
788	1
791	1
792	1
793	1
794	2
796	2
797	3
798	3
800	1
803	1
806	1
807	2
809	1
810	1
812	1
814	1
818	1
821	2
824	3
825	1
826	1
828	1
829	1
830	4
831	2
832	1
833	1
834	1
835	2
836	1
837	1
838	1
841	2
842	1
843	1
844	1
846	1
847	1
850	1
852	3
854	2
855	1
858	1
863	1
864	2
866	1
867	3
870	1
871	3
876	1
878	2
879	2
880	1
881	1
882	1
883	1
884	1
885	3
886	1
888	1
890	1
892	1
893	3
895	2
896	1
897	1
898	2
899	1
900	1
902	1
903	1
906	1
907	1
908	2
909	1
910	2
912	1
913	1
914	1
915	1
916	1
917	1
918	1
919	3
920	3
921	1
922	1
923	1
925	1
926	3
927	2
929	2
931	1
932	1
934	1
935	1
936	1
937	1
939	1
942	1
944	2
946	1
947	1
949	2
953	1
955	1
956	1
959	1
960	3
961	1
962	2
963	2
964	1
965	1
970	1
971	1
974	1
976	1
978	1
979	2
980	1
981	1
982	1
983	1
984	1
988	2
990	2
991	1
992	1
993	1
994	1
997	2
1000	2

