## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/26_FL775_i9.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/26_FL775_i9.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/26_FL775_i9.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:03:27 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
57	41	16	31	2000	77.866788	47.320965	2500000	FR	9	15	21	27	33	39	47	129	195	229	293			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	4
33	14
34	29
35	30817
36	50738
37	61072
38	50749
39	52928
40	79754
41	85439
42	77769
43	67484
44	63927
45	63139
46	60860
47	55980
48	50827
49	47907
50	51353
51	54421
52	53663
53	45634
54	41470
55	39585
56	38447
57	35923
58	32859
59	30238
60	29353
61	29053
62	28508
63	27519
64	25672
65	24935
66	24148
67	23465
68	21399
69	19469
70	18631
71	17884
72	17883
73	16995
74	16521
75	16519
76	15960
77	15187
78	13938
79	13043
80	12228
81	12013
82	11597
83	11169
84	11001
85	10871
86	10145
87	9974
88	9310
89	8532
90	8181
91	7691
92	7423
93	7211
94	7328
95	7105
96	6896
97	6624
98	6256
99	5853
100	5400
101	5230
102	4986
103	4784
104	4636
105	4678
106	4759
107	4745
108	4299
109	4030
110	3821
111	3629
112	3347
113	3263
114	3263
115	3204
116	3191
117	3109
118	3015
119	2854
120	2703
121	2510
122	2320
123	2326
124	2576
125	2722
126	2586
127	2541
128	2591
129	2378
130	2274
131	2162
132	1989
133	1874
134	2406
135	3103
136	3845
137	6510
138	9483
139	7931
140	5138
141	4687
142	4051
143	3025
144	2618
145	3466
146	4607
147	7296
148	12286
149	16238
150	26633
151	40121
152	35478
153	18006
154	7503
155	5082
156	5126
157	5814
158	7402
159	8499
160	8485
161	7973
162	7212
163	5808
164	5407
165	5915
166	6734
167	7845
168	8588
169	8558
170	8156
171	7731
172	6676
173	5555
174	4788
175	4600
176	4578
177	4579
178	4767
179	4499
180	4446
181	4347
182	4141
183	3676
184	3299
185	2977
186	2712
187	2717
188	2603
189	2555
190	2603
191	2582
192	2595
193	2564
194	2440
195	2059
196	1852
197	1787
198	1650
199	1502
200	1442
201	1390
202	1409
203	1319
204	1240
205	1167
206	1173
207	994
208	1021
209	880
210	830
211	729
212	704
213	657
214	693
215	629
216	618
217	566
218	518
219	481
220	466
221	374
222	400
223	349
224	317
225	309
226	297
227	314
228	281
229	235
230	245
231	227
232	218
233	196
234	174
235	184
236	179
237	156
238	155
239	159
240	120
241	136
242	128
243	84
244	111
245	96
246	103
247	94
248	103
249	80
250	80
251	71
252	89
253	62
254	62
255	58
256	59
257	66
258	55
259	57
260	45
261	54
262	37
263	50
264	52
265	29
266	37
267	43
268	31
269	39
270	28
271	21
272	36
273	38
274	30
275	26
276	20
277	32
278	29
279	32
280	27
281	33
282	39
283	32
284	31
285	21
286	15
287	20
288	18
289	28
290	26
291	23
292	19
293	28
294	26
295	16
296	25
297	17
298	13
299	21
300	18
301	35
302	27
303	19
304	17
305	21
306	14
307	14
308	17
309	17
310	11
311	16
312	14
313	15
314	16
315	16
316	14
317	21
318	23
319	9
320	17
321	15
322	16
323	20
324	22
325	24
326	17
327	10
328	15
329	16
330	7
331	20
332	18
333	22
334	10
335	12
336	13
337	17
338	14
339	12
340	15
341	5
342	16
343	15
344	12
345	13
346	13
347	14
348	7
349	10
350	9
351	10
352	14
353	8
354	8
355	7
356	13
357	6
358	9
359	5
360	10
361	10
362	11
363	8
364	11
365	6
366	6
367	4
368	6
369	3
370	9
371	5
372	4
373	7
374	8
375	2
376	5
377	4
378	5
379	8
380	4
381	5
382	5
383	8
384	7
385	4
386	5
387	5
388	3
389	6
390	4
391	5
392	5
393	2
394	5
395	1
396	2
397	5
398	4
399	4
400	3
401	7
402	3
403	3
404	5
405	1
406	2
407	5
408	2
409	1
410	2
411	2
412	2
413	4
414	5
415	2
416	5
417	3
418	1
419	3
420	2
421	7
422	1
423	1
424	7
425	4
427	3
428	3
429	4
430	1
432	1
433	5
434	3
435	1
436	5
437	3
438	1
439	1
440	3
441	3
442	3
443	1
444	3
445	5
446	3
447	5
448	2
450	2
451	3
452	1
453	1
455	2
456	4
457	1
458	3
459	1
460	1
461	4
462	1
463	5
464	3
466	4
467	1
468	2
469	2
470	3
471	2
472	2
473	3
474	2
476	3
477	1
478	2
480	3
481	3
482	3
483	1
485	2
486	2
488	1
489	1
490	2
495	2
496	2
497	3
498	2
499	4
500	2
501	6
502	5
503	3
504	1
505	1
506	1
508	1
509	2
510	3
512	3
514	4
515	2
516	2
517	1
518	1
519	2
521	2
522	4
523	2
524	2
525	4
526	1
527	3
528	1
532	1
533	2
534	1
535	1
536	2
539	2
540	2
541	1
