## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/23_FL742_i1.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/23_FL742_i1.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/23_FL742_i1.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:03:00 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
68	44	26	31	1999	94.190213	57.13166	2500000	FR	13	25	35	45	53	61	137	171	215	251	329			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
31	1
32	3
33	9
34	17
35	18927
36	32451
37	40297
38	39138
39	41929
40	53061
41	55527
42	55387
43	55025
44	55661
45	54643
46	52607
47	49178
48	44973
49	43422
50	43714
51	43389
52	41831
53	38873
54	37055
55	36122
56	34839
57	32340
58	29713
59	27822
60	26150
61	25688
62	24311
63	23773
64	23207
65	22694
66	22127
67	21143
68	19302
69	17965
70	16757
71	16184
72	15686
73	15520
74	15188
75	14792
76	14461
77	13915
78	13076
79	12108
80	11437
81	10810
82	10672
83	10349
84	10221
85	9902
86	9816
87	9554
88	8835
89	8310
90	7883
91	7313
92	7264
93	7124
94	7183
95	7209
96	6966
97	6677
98	6234
99	5836
100	5600
101	5367
102	5308
103	5073
104	5106
105	5066
106	5188
107	5145
108	4847
109	4556
110	4282
111	3954
112	3930
113	3761
114	3870
115	3892
116	3859
117	3823
118	3774
119	3610
120	3380
121	3128
122	2982
123	3124
124	3528
125	3850
126	3655
127	3739
128	3939
129	3550
130	3281
131	3266
132	3040
133	2713
134	3521
135	4886
136	5938
137	9842
138	13700
139	11550
140	7676
141	6984
142	5920
143	4355
144	4132
145	5491
146	7032
147	10712
148	16980
149	21579
150	31732
151	44854
152	39292
153	21037
154	10016
155	7858
156	8102
157	9402
158	11578
159	13004
160	13107
161	12050
162	10906
163	9291
164	8800
165	9361
166	10913
167	12607
168	13377
169	13662
170	12886
171	11933
172	10439
173	8897
174	7919
175	8154
176	8274
177	8520
178	8725
179	8426
180	8577
181	8200
182	7650
183	7119
184	6566
185	6263
186	5925
187	5987
188	6109
189	6068
190	6106
191	6032
192	6064
193	5825
194	5450
195	5112
196	4779
197	4554
198	4378
199	4157
200	4077
201	4058
202	3881
203	3731
204	3574
205	3527
206	3301
207	3059
208	2904
209	2684
210	2487
211	2449
212	2368
213	2177
214	2186
215	2090
216	1933
217	1879
218	1690
219	1627
220	1499
221	1373
222	1313
223	1311
224	1226
225	1185
226	1025
227	1015
228	934
229	951
230	888
231	819
232	760
233	738
234	684
235	684
236	579
237	591
238	521
239	545
240	482
241	431
242	420
243	439
244	365
245	394
246	362
247	361
248	328
249	285
250	331
251	325
252	284
253	279
254	265
255	237
256	231
257	243
258	231
259	229
260	217
261	186
262	196
263	198
264	172
265	169
266	164
267	170
268	173
269	169
270	159
271	145
272	145
273	126
274	145
275	145
276	133
277	134
278	121
279	158
280	126
281	159
282	135
283	117
284	107
285	114
286	110
287	126
288	115
289	123
290	143
291	112
292	101
293	107
294	113
295	98
296	87
297	109
298	111
299	97
300	104
301	110
302	107
303	115
304	82
305	97
306	95
307	89
308	91
309	90
310	99
311	107
312	120
313	90
314	79
315	87
316	91
317	81
318	68
319	95
320	89
321	81
322	73
323	84
324	88
325	77
326	82
327	83
328	81
329	71
330	78
331	68
332	75
333	83
334	71
335	74
336	62
337	79
