## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/17_FL534_i23.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/17_FL534_i23.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/17_FL534_i23.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:02:08 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
54	41	10	32	2000	61.237419	27.638447	2500000	FR	5	9	13	17	21	27	31	39	67	103	231			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
32	2
33	4
34	16
35	18284
36	33754
37	45111
38	42516
39	45906
40	72208
41	77986
42	74080
43	69313
44	69684
45	72542
46	73824
47	72167
48	67503
49	64275
50	70825
51	77155
52	74849
53	67829
54	62419
55	59724
56	59197
57	56395
58	51435
59	47441
60	45075
61	44975
62	44495
63	42458
64	40465
65	39177
66	38134
67	37151
68	33719
69	29669
70	27518
71	26386
72	25588
73	24710
74	23794
75	22605
76	22040
77	20814
78	18993
79	17364
80	15989
81	15229
82	14637
83	14088
84	13352
85	12654
86	12188
87	11444
88	10517
89	9920
90	8896
91	8303
92	7797
93	7544
94	7251
95	7046
96	6631
97	6212
98	5777
99	5395
100	4874
101	4563
102	4275
103	3991
104	3855
105	3688
106	3605
107	3486
108	3325
109	2981
110	2677
111	2538
112	2358
113	2294
114	2069
115	1942
116	1889
117	1910
118	1882
119	1629
120	1551
121	1458
122	1336
123	1278
124	1222
125	1195
126	1122
127	1105
128	1030
129	980
130	909
131	878
132	728
133	693
134	774
135	797
136	810
137	1057
138	1373
139	1186
140	798
141	755
142	703
143	548
144	531
145	590
146	728
147	971
148	1548
149	2074
150	3461
151	5321
152	4855
153	2503
154	1075
155	785
156	830
157	856
158	1163
159	1365
160	1360
161	1228
162	1063
163	874
164	789
165	800
166	1053
167	1244
168	1360
169	1505
170	1314
171	1247
172	1135
173	773
174	648
175	648
176	677
177	728
178	688
179	743
180	728
181	678
182	626
183	592
184	528
185	422
186	403
187	437
188	392
189	369
190	424
191	421
192	416
193	408
194	378
195	319
196	289
197	243
198	185
199	198
200	231
201	198
202	191
203	179
204	183
205	159
206	134
207	131
208	143
209	108
210	126
211	110
212	107
213	79
214	85
215	89
216	81
217	67
218	72
219	64
220	58
221	44
222	53
223	45
224	50
225	38
226	36
227	37
228	36
229	35
230	31
231	27
232	37
233	23
234	37
235	30
236	24
237	17
238	15
239	18
240	22
241	21
242	20
243	20
244	17
245	10
246	15
247	17
248	14
249	20
250	7
251	13
252	10
253	10
254	8
255	12
256	7
257	10
258	10
259	9
260	6
261	9
262	8
263	8
264	7
265	8
266	12
267	7
268	6
269	7
270	6
271	11
272	5
273	6
274	5
275	8
276	3
277	6
278	6
279	9
280	4
281	3
282	6
283	4
284	6
285	7
286	3
287	5
288	2
289	4
290	4
291	6
292	3
293	5
294	6
295	1
296	2
298	2
299	5
300	3
301	5
302	7
303	3
304	3
305	5
306	7
307	4
308	3
309	2
310	3
311	1
312	2
313	3
314	1
315	5
316	4
317	3
318	5
319	3
321	2
322	2
323	2
324	3
325	6
326	4
327	5
328	3
329	4
330	6
331	3
332	8
333	7
334	5
335	5
336	7
337	10
338	3
339	6
340	6
341	5
342	5
343	4
344	3
345	6
346	6
347	10
348	4
349	6
350	6
351	2
352	7
353	4
354	5
355	4
356	4
357	7
358	6
359	1
360	6
361	2
362	3
363	1
364	3
365	2
366	3
367	5
368	5
369	3
370	1
371	5
372	1
373	6
374	8
375	2
376	3
377	7
378	1
379	2
380	1
381	3
382	3
383	2
384	6
385	1
386	3
387	4
388	2
389	2
390	3
391	1
392	4
393	2
394	2
395	4
396	2
397	1
398	3
399	5
400	3
401	3
402	1
403	2
404	2
405	3
406	7
407	3
408	1
409	3
411	2
412	1
413	1
414	2
415	3
416	2
419	4
420	1
421	5
422	3
423	3
424	4
425	1
426	3
427	4
428	2
429	2
430	1
433	2
434	3
435	1
436	2
438	3
439	1
440	5
441	1
442	2
443	2
444	3
445	3
447	2
450	4
453	4
456	2
457	3
458	2
459	4
460	2
462	3
464	1
465	1
466	2
467	2
469	1
470	1
472	1
474	4
475	1
476	1
477	2
480	3
481	1
483	2
484	1
486	1
487	2
488	1
489	3
490	1
491	3
492	1
494	1
495	1
500	2
501	1
502	3
503	2
504	1
505	1
506	2
507	3
508	1
509	2
511	3
512	1
513	3
514	3
515	1
516	3
517	1
518	1
519	4
520	1
521	1
523	3
524	2
525	1
526	1
527	1
528	2
531	2
532	2
533	1
535	2
537	2
538	1
539	1
540	1
541	1
542	1
544	1
545	2
546	2
548	4
550	3
551	2
552	1
553	5
554	2
555	1
557	3
559	4
560	4
561	1
562	3
563	3
564	1
565	1
566	1
567	1
569	2
571	3
573	1
574	2
575	1
578	2
579	2
580	1
581	2
582	3
583	2
584	1
585	1
586	2
587	3
588	4
589	3
591	1
592	1
593	2
594	4
596	1
597	3
599	1
601	1
602	1
603	2
604	1
605	2
606	1
607	1
609	1
610	1
611	1
614	1
615	3
616	3
619	2
620	1
621	1
622	3
623	1
624	3
625	1
626	7
627	3
629	2
630	1
632	3
633	1
634	2
635	1
637	1
639	1
640	2
641	3
642	3
643	2
644	1
645	2
646	1
649	1
650	1
652	1
653	2
655	3
657	2
658	3
659	4
660	1
661	2
662	3
665	1
666	1
668	3
669	3
671	4
672	1
674	2
675	3
680	1
681	2
682	1
683	1
684	4
685	2
686	2
687	1
688	1
689	2
690	1
691	1
692	1
694	2
695	1
696	3
698	2
699	1
700	3
701	1
702	2
704	1
706	5
707	2
708	4
709	1
710	3
712	1
713	1
714	1
715	2
716	1
717	3
718	1
719	1
721	4
722	1
723	2
724	2
725	2
726	2
727	2
728	6
729	5
730	2
732	1
733	1
734	3
735	5
736	1
737	2
738	2
739	3
740	2
741	1
742	1
744	1
745	4
746	1
747	1
748	1
749	1
752	1
754	2
755	1
756	1
758	3
760	1
761	2
762	2
763	3
764	1
765	1
766	2
767	2
768	2
769	1
771	2
772	2
774	3
775	3
776	2
777	2
778	1
779	2
781	2
782	1
783	1
784	3
785	1
786	3
787	1
788	3
789	4
792	1
793	1
794	2
795	1
796	4
797	1
798	4
800	1
804	2
805	2
806	2
809	1
811	3
815	1
817	1
818	3
819	2
821	4
822	4
823	6
825	1
826	4
827	2
828	1
829	3
830	2
831	2
832	2
833	1
834	2
835	1
837	1
838	2
839	1
841	2
842	1
843	2
844	1
845	1
846	1
847	1
848	3
849	1
850	1
851	1
852	1
854	1
855	2
856	1
857	1
858	1
859	3
860	2
861	1
863	2
864	1
865	1
866	2
867	1
868	1
870	1
872	1
873	2
874	1
875	1
876	2
877	1
878	2
879	2
880	1
881	5
882	2
883	2
884	3
885	2
886	2
887	1
888	4
889	2
890	6
891	1
892	3
893	4
894	4
895	1
898	3
900	2
901	1
903	2
904	5
907	3
908	3
909	1
911	2
912	5
913	2
916	1
918	1
919	3
920	2
921	2
922	1
923	1
924	1
925	1
926	2
927	1
928	2
929	1
931	4
932	1
933	1
934	3
936	2
937	1
938	3
939	1
940	1
941	1
942	1
943	2
944	3
947	1
948	1
949	4
951	2
952	1
954	1
955	1
956	1
957	1
958	1
959	1
961	1
963	2
964	4
965	6
966	2
968	1
969	1
970	1
972	2
974	5
975	1
978	1
980	1
981	1
982	1
985	6
986	1
987	2
988	1
989	1
990	1
991	1
992	1
993	1
994	2
995	2
996	1
997	2
998	1
999	2

